4	500	5.29391
1	6	0.000672817
4	6	0.000974894
4	6	0.00528002
9	6	0.516742
9	6	0.628469
9	6	0.706253
9	6	0.539118
9	6	0.690363
9	6	0.638016
9	6	0.540434
9	6	0.587299
9	6	0.430032
9	6	0.401911
9	6	0.467935
9	6	0.534758
9	6	0.494363
9	6	0.543804
9	6	0.713804
9	6	0.564657
9	6	0.634884
9	6	0.591457
9	6	0.567286
9	6	0.500085
9	6	0.500158
9	6	0.537737
9	6	0.489623
9	6	0.501006
9	6	0.655331
9	6	0.670907
9	6	0.605494
9	6	0.576237
9	6	0.617796
9	6	0.559432
9	6	0.532312
9	6	0.548241
9	6	0.529468
9	6	0.54026
9	6	0.442099
9	6	0.532533
9	6	0.493295
9	6	0.462184
9	6	0.550675
9	6	0.453237
9	6	0.504114
9	6	0.458979
9	6	0.446219
9	6	0.502634
9	6	0.460505
9	6	0.480742
9	6	0.501475
9	6	0.480394
9	6	0.531664
9	6	0.551669
9	6	0.431567
9	6	0.568046
9	6	0.455722
9	6	0.628205
9	6	0.565665
9	6	0.521928
9	6	0.510476
9	6	0.454335
9	6	0.48725
9	6	0.385067
9	6	0.402929
9	6	0.49303
9	6	0.408179
9	6	0.446258
9	6	0.369251
9	6	0.4724
9	6	0.42921
9	6	0.380068
9	6	0.392347
9	6	0.388957
4	6	0.00100088
4	6	0.00959206
4	6	0.000977993
4	6	0.00115395
4	500	4.58882
4	500	4.40551
25	500	75.4063
1	500	4.13846
4	500	4.4952
4	250	0.645104
4	88	0.02846
4	88	0.030195
